"Specification","Session Id","Mode","BkpType","Client","Mount Point","Object Status","End Time"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/home","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/var","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/usr","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/tmp","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/opt","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/ha1","Completed/Error","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/","Completed","5/30/2022 12:37:58 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","Type","Object Name                         Object Type     Object Status     CopyID","","Object","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","Type","===============================================================================","","Object","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/CONFIGURATION","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/CONFIGURATION","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/J","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/J","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/C","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/C","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/D","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/D","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","Type","Object Name                         Object Type     Object Status     CopyID","","Object","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","Type","===============================================================================","","Object","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","\\?\Volume{c7a7224b-a632-11e6-80bb-806e6f6e6963}\","Failed","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","/CONFIGURATION","Failed","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","/C","Failed","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","/E","Failed","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","/F","Failed","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","/X","Failed","5/30/2022 2:02:39 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","Type","Object Name                         Object Type     Object Status     CopyID","","Object","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","Type","===============================================================================","","Object","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","\\?\Volume{172b6d00-0e51-11e7-80b9-806e6f6e6963}\","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/CONFIGURATION","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/C","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/E","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/F","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/G","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/X","Failed","5/30/2022 8:30:59 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","Type","Object Name                         Object Type     Object Status     CopyID","","Object","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","Type","===============================================================================","","Object","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/stand","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/optHP","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/home","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/var","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/usr","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/tmp","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/opt","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/ha1","Completed/Error","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/","Completed","5/30/2022 12:37:58 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","Type","Object Name                         Object Type     Object Status     CopyID","","Object","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","Type","===============================================================================","","Object","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/CONFIGURATION","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/CONFIGURATION","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/J","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/J","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/C","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/C","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/D","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/D","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","Type","Object Name                         Object Type     Object Status     CopyID","","Object","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","Type","===============================================================================","","Object","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","\\?\Volume{c7a7224b-a632-11e6-80bb-806e6f6e6963}\","Failed","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","/CONFIGURATION","Failed","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","/C","Failed","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","/E","Failed","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","/F","Failed","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","/X","Failed","5/30/2022 2:02:39 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","Type","Object Name                         Object Type     Object Status     CopyID","","Object","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","Type","===============================================================================","","Object","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","\\?\Volume{172b6d00-0e51-11e7-80b9-806e6f6e6963}\","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/CONFIGURATION","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/C","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/E","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/F","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/G","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/X","Failed","5/30/2022 8:30:59 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","Type","Object Name                         Object Type     Object Status     CopyID","","Object","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","Type","===============================================================================","","Object","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","FileSystem","tslprecdb1c.delphidrive.com","/usr/sap/DAA","Failed","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","FileSystem","tslprecdb1c.delphidrive.com","/var/log/audit","Completed","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","FileSystem","tslprecdb1c.delphidrive.com","/usr/sap/PN1","Completed","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","FileSystem","tslprecdb1c.delphidrive.com","/var/crash","Completed","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","FileSystem","tslprecdb1c.delphidrive.com","/opt/hpom","Completed","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","FileSystem","tslprecdb1c.delphidrive.com","/boot/efi","Completed","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","FileSystem","tslprecdb1c.delphidrive.com","/usr/sap","Completed","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","FileSystem","tslprecdb1c.delphidrive.com","/oracle","Completed","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","FileSystem","tslprecdb1c.delphidrive.com","/sapmnt","Completed","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","FileSystem","tslprecdb1c.delphidrive.com","/boot","Completed","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","FileSystem","tslprecdb1c.delphidrive.com","/home","Completed","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","FileSystem","tslprecdb1c.delphidrive.com","/tmp","Completed","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","FileSystem","tslprecdb1c.delphidrive.com","/var","Completed","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","FileSystem","tslprecdb1c.delphidrive.com","/","Completed","5/30/2022 6:36:39 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","Type","Object Name                         Object Type     Object Status     CopyID","","Object","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","Type","===============================================================================","","Object","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/stand","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/optHP","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/home","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/var","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/usr","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/tmp","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/opt","Completed","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/ha1","Completed/Error","5/30/2022 12:37:58 PM"
"GSL_10381_PLBLMTS1_DAILY","2022/05/30-182","incr1","FileSystem","plblmts1.delphidrive.com","/","Completed","5/30/2022 12:37:58 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","Type","Object Name                         Object Type     Object Status     CopyID","","Object","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","Type","===============================================================================","","Object","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/CONFIGURATION","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/CONFIGURATION","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/J","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/J","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/C","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/C","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/D","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP01_DAILY","2022/05/30-191","incr1","WinFS","ptsei-ap01.delphidrive.com","/D","Failed","5/30/2022 1:02:34 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","Type","Object Name                         Object Type     Object Status     CopyID","","Object","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","Type","===============================================================================","","Object","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","\\?\Volume{c7a7224b-a632-11e6-80bb-806e6f6e6963}\","Failed","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","/CONFIGURATION","Failed","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","/C","Failed","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","/E","Failed","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","/F","Failed","5/30/2022 2:02:39 PM"
"GSL_253_PTSEI-AP02_DAILY","2022/05/30-214","incr1","WinFS","ptsei-ap02.delphidrive.com","/X","Failed","5/30/2022 2:02:39 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","Type","Object Name                         Object Type     Object Status     CopyID","","Object","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","Type","===============================================================================","","Object","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","\\?\Volume{172b6d00-0e51-11e7-80b9-806e6f6e6963}\","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/CONFIGURATION","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/C","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/E","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/F","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/G","Failed","5/30/2022 8:30:59 PM"
"GSL_10304_ROIAS-DB02_DAILY","2022/05/30-282","incr1","WinFS","roias-db02.delphidrive.com","/X","Failed","5/30/2022 8:30:59 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","Type","Object Name                         Object Type     Object Status     CopyID","","Object","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","Type","===============================================================================","","Object","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","FileSystem","tslprecdb1c.delphidrive.com","/usr/sap/DAA","Failed","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","FileSystem","tslprecdb1c.delphidrive.com","/var/log/audit","Completed","5/30/2022 6:36:39 PM"
"SCC_UNX_TSLPRECDB1_DAILY","2022/05/30-312","incr1","FileSystem","tslprecdb1c.delphidrive.com","/usr/sap/PN1","Completed","5/30/2022 6:36:39 PM"
